This script: resnet34_conditional-v3.py
PyTorch Version: 1.8.1
CUDA device: cuda:4
CUDA version: 11.1
Random seed: 0
Learning rate: 0.0005
Epochs: 200
Batch size: 16
Output path: runs/morph2-balanced/resnet34_conditional-v3-imp0-seed0-epochs200-batchsize16_best-rmse
Epoch: 001/200 | Batch 0000/1289 | Loss: 0.7236
Epoch: 001/200 | Batch 0050/1289 | Loss: 0.1886
Epoch: 001/200 | Batch 0100/1289 | Loss: 0.1821
Epoch: 001/200 | Batch 0150/1289 | Loss: 0.2005
Epoch: 001/200 | Batch 0200/1289 | Loss: 0.1781
Epoch: 001/200 | Batch 0250/1289 | Loss: 0.1844
Epoch: 001/200 | Batch 0300/1289 | Loss: 0.1796
Epoch: 001/200 | Batch 0350/1289 | Loss: 0.1781
Epoch: 001/200 | Batch 0400/1289 | Loss: 0.1774
Epoch: 001/200 | Batch 0450/1289 | Loss: 0.1749
Epoch: 001/200 | Batch 0500/1289 | Loss: 0.1636
Epoch: 001/200 | Batch 0550/1289 | Loss: 0.2138
Epoch: 001/200 | Batch 0600/1289 | Loss: 0.2085
Epoch: 001/200 | Batch 0650/1289 | Loss: 0.1761
Epoch: 001/200 | Batch 0700/1289 | Loss: 0.2030
Epoch: 001/200 | Batch 0750/1289 | Loss: 0.2686
Epoch: 001/200 | Batch 0800/1289 | Loss: 0.1808
Epoch: 001/200 | Batch 0850/1289 | Loss: 0.1690
Epoch: 001/200 | Batch 0900/1289 | Loss: 0.1607
Epoch: 001/200 | Batch 0950/1289 | Loss: 0.2069
Epoch: 001/200 | Batch 1000/1289 | Loss: 0.2030
Epoch: 001/200 | Batch 1050/1289 | Loss: 0.2080
Epoch: 001/200 | Batch 1100/1289 | Loss: 0.2105
Epoch: 001/200 | Batch 1150/1289 | Loss: 0.1946
Epoch: 001/200 | Batch 1200/1289 | Loss: 0.1811
Epoch: 001/200 | Batch 1250/1289 | Loss: 0.2263
MAE/RMSE/ACC: Current Valid: 5.36/7.10/7.32 Ep. 1 | Best Valid: 5.36/7.10/7.32 | Ep. 1
Time elapsed: 1.43 min
Epoch: 002/200 | Batch 0000/1289 | Loss: 0.2651
Epoch: 002/200 | Batch 0050/1289 | Loss: 0.1480
Epoch: 002/200 | Batch 0100/1289 | Loss: 0.1782
Epoch: 002/200 | Batch 0150/1289 | Loss: 0.2002
Epoch: 002/200 | Batch 0200/1289 | Loss: 0.2607
Epoch: 002/200 | Batch 0250/1289 | Loss: 0.1363
Epoch: 002/200 | Batch 0300/1289 | Loss: 0.2285
Epoch: 002/200 | Batch 0350/1289 | Loss: 0.1440
Epoch: 002/200 | Batch 0400/1289 | Loss: 0.1731
Epoch: 002/200 | Batch 0450/1289 | Loss: 0.2084
Epoch: 002/200 | Batch 0500/1289 | Loss: 0.1673
Epoch: 002/200 | Batch 0550/1289 | Loss: 0.1660
Epoch: 002/200 | Batch 0600/1289 | Loss: 0.1679
Epoch: 002/200 | Batch 0650/1289 | Loss: 0.1911
Epoch: 002/200 | Batch 0700/1289 | Loss: 0.1915
Epoch: 002/200 | Batch 0750/1289 | Loss: 0.1839
Epoch: 002/200 | Batch 0800/1289 | Loss: 0.1748
Epoch: 002/200 | Batch 0850/1289 | Loss: 0.2092
Epoch: 002/200 | Batch 0900/1289 | Loss: 0.1898
Epoch: 002/200 | Batch 0950/1289 | Loss: 0.1577
Epoch: 002/200 | Batch 1000/1289 | Loss: 0.1644
Epoch: 002/200 | Batch 1050/1289 | Loss: 0.1690
Epoch: 002/200 | Batch 1100/1289 | Loss: 0.1557
Epoch: 002/200 | Batch 1150/1289 | Loss: 0.1873
Epoch: 002/200 | Batch 1200/1289 | Loss: 0.2195
Epoch: 002/200 | Batch 1250/1289 | Loss: 0.2229
MAE/RMSE/ACC: Current Valid: 7.09/8.94/7.32 Ep. 2 | Best Valid: 5.36/7.10/7.32 | Ep. 1
Time elapsed: 2.88 min
Epoch: 003/200 | Batch 0000/1289 | Loss: 0.1497
Epoch: 003/200 | Batch 0050/1289 | Loss: 0.1480
Epoch: 003/200 | Batch 0100/1289 | Loss: 0.1842
Epoch: 003/200 | Batch 0150/1289 | Loss: 0.2068
Epoch: 003/200 | Batch 0200/1289 | Loss: 0.1542
Epoch: 003/200 | Batch 0250/1289 | Loss: 0.2086
Epoch: 003/200 | Batch 0300/1289 | Loss: 0.2992
Epoch: 003/200 | Batch 0350/1289 | Loss: 0.2064
Epoch: 003/200 | Batch 0400/1289 | Loss: 0.1599
Epoch: 003/200 | Batch 0450/1289 | Loss: 0.1544
Epoch: 003/200 | Batch 0500/1289 | Loss: 0.1684
Epoch: 003/200 | Batch 0550/1289 | Loss: 0.1718
Epoch: 003/200 | Batch 0600/1289 | Loss: 0.2122
Epoch: 003/200 | Batch 0650/1289 | Loss: 0.2087
Epoch: 003/200 | Batch 0700/1289 | Loss: 0.1880
Epoch: 003/200 | Batch 0750/1289 | Loss: 0.1649
Epoch: 003/200 | Batch 0800/1289 | Loss: 0.1578
Epoch: 003/200 | Batch 0850/1289 | Loss: 0.2019
Epoch: 003/200 | Batch 0900/1289 | Loss: 0.1999
Epoch: 003/200 | Batch 0950/1289 | Loss: 0.1893
Epoch: 003/200 | Batch 1000/1289 | Loss: 0.1709
Epoch: 003/200 | Batch 1050/1289 | Loss: 0.2098
Epoch: 003/200 | Batch 1100/1289 | Loss: 0.2115
Epoch: 003/200 | Batch 1150/1289 | Loss: 0.1418
Epoch: 003/200 | Batch 1200/1289 | Loss: 0.1610
Epoch: 003/200 | Batch 1250/1289 | Loss: 0.1508
MAE/RMSE/ACC: Current Valid: 11.47/13.82/7.32 Ep. 3 | Best Valid: 5.36/7.10/7.32 | Ep. 1
Time elapsed: 4.15 min
Epoch: 004/200 | Batch 0000/1289 | Loss: 0.1640
Epoch: 004/200 | Batch 0050/1289 | Loss: 0.1870
Epoch: 004/200 | Batch 0100/1289 | Loss: 0.1554
Epoch: 004/200 | Batch 0150/1289 | Loss: 0.1525
Epoch: 004/200 | Batch 0200/1289 | Loss: 0.1380
Epoch: 004/200 | Batch 0250/1289 | Loss: 0.1838
Epoch: 004/200 | Batch 0300/1289 | Loss: 0.1523
Epoch: 004/200 | Batch 0350/1289 | Loss: 0.2105
Epoch: 004/200 | Batch 0400/1289 | Loss: 0.1955
Epoch: 004/200 | Batch 0450/1289 | Loss: 0.1550
Epoch: 004/200 | Batch 0500/1289 | Loss: 0.1717
Epoch: 004/200 | Batch 0550/1289 | Loss: 0.1856
Epoch: 004/200 | Batch 0600/1289 | Loss: 0.1773
Epoch: 004/200 | Batch 0650/1289 | Loss: 0.1388
Epoch: 004/200 | Batch 0700/1289 | Loss: 0.1660
Epoch: 004/200 | Batch 0750/1289 | Loss: 0.1640
Epoch: 004/200 | Batch 0800/1289 | Loss: 0.1889
Epoch: 004/200 | Batch 0850/1289 | Loss: 0.1578
