This script: rnn_corn.py
PyTorch Version: 1.10.1
CUDA device: cuda:4
CUDA version: 11.3
Random seed: 4
Learning rate: 0.001
Epochs: 200
Batch size: 16
Output path: runs/coursera/rnn_corn-imp0-seed4-epochs200-learningrate0.001-batchsize16_best-rmse
Epoch: 001/200 | Batch 0000/0503 | Loss: 0.7037
Epoch: 001/200 | Batch 0050/0503 | Loss: 0.4587
Epoch: 001/200 | Batch 0100/0503 | Loss: 0.5615
Epoch: 001/200 | Batch 0150/0503 | Loss: 0.5450
Epoch: 001/200 | Batch 0200/0503 | Loss: 0.5131
Epoch: 001/200 | Batch 0250/0503 | Loss: 0.5885
Epoch: 001/200 | Batch 0300/0503 | Loss: 0.6916
Epoch: 001/200 | Batch 0350/0503 | Loss: 0.5747
Epoch: 001/200 | Batch 0400/0503 | Loss: 0.4695
Epoch: 001/200 | Batch 0450/0503 | Loss: 0.4686
Epoch: 001/200 | Batch 0500/0503 | Loss: 0.9350
MAE/RMSE/ACC: Current Valid: 0.99/1.29/29.82 Ep. 1 | Best Valid: 0.99/1.29/29.82 | Ep. 1
Time elapsed: 0.18 min
Epoch: 002/200 | Batch 0000/0503 | Loss: 0.4121
Epoch: 002/200 | Batch 0050/0503 | Loss: 0.4649
Epoch: 002/200 | Batch 0100/0503 | Loss: 0.4770
Epoch: 002/200 | Batch 0150/0503 | Loss: 0.6348
Epoch: 002/200 | Batch 0200/0503 | Loss: 0.7694
Epoch: 002/200 | Batch 0250/0503 | Loss: 0.4315
Epoch: 002/200 | Batch 0300/0503 | Loss: 0.5177
Epoch: 002/200 | Batch 0350/0503 | Loss: 0.4580
Epoch: 002/200 | Batch 0400/0503 | Loss: 0.6007
Epoch: 002/200 | Batch 0450/0503 | Loss: 0.4800
Epoch: 002/200 | Batch 0500/0503 | Loss: 0.6760
MAE/RMSE/ACC: Current Valid: 0.89/1.23/36.50 Ep. 2 | Best Valid: 0.89/1.23/36.50 | Ep. 2
Time elapsed: 0.26 min
Epoch: 003/200 | Batch 0000/0503 | Loss: 0.4459
Epoch: 003/200 | Batch 0050/0503 | Loss: 0.5373
Epoch: 003/200 | Batch 0100/0503 | Loss: 0.4320
Epoch: 003/200 | Batch 0150/0503 | Loss: 0.4673
Epoch: 003/200 | Batch 0200/0503 | Loss: 0.4754
Epoch: 003/200 | Batch 0250/0503 | Loss: 0.3831
Epoch: 003/200 | Batch 0300/0503 | Loss: 0.4813
Epoch: 003/200 | Batch 0350/0503 | Loss: 0.4370
Epoch: 003/200 | Batch 0400/0503 | Loss: 0.5048
Epoch: 003/200 | Batch 0450/0503 | Loss: 0.6198
Epoch: 003/200 | Batch 0500/0503 | Loss: 0.5019
MAE/RMSE/ACC: Current Valid: 0.86/1.22/39.38 Ep. 3 | Best Valid: 0.86/1.22/39.38 | Ep. 3
Time elapsed: 0.33 min
Epoch: 004/200 | Batch 0000/0503 | Loss: 0.5373
Epoch: 004/200 | Batch 0050/0503 | Loss: 0.4014
Epoch: 004/200 | Batch 0100/0503 | Loss: 0.3226
Epoch: 004/200 | Batch 0150/0503 | Loss: 0.3332
Epoch: 004/200 | Batch 0200/0503 | Loss: 0.3375
Epoch: 004/200 | Batch 0250/0503 | Loss: 0.3325
Epoch: 004/200 | Batch 0300/0503 | Loss: 0.3268
Epoch: 004/200 | Batch 0350/0503 | Loss: 0.2855
Epoch: 004/200 | Batch 0400/0503 | Loss: 0.3400
Epoch: 004/200 | Batch 0450/0503 | Loss: 0.2997
Epoch: 004/200 | Batch 0500/0503 | Loss: 0.3388
MAE/RMSE/ACC: Current Valid: 0.81/1.18/43.60 Ep. 4 | Best Valid: 0.81/1.18/43.60 | Ep. 4
Time elapsed: 0.40 min
Epoch: 005/200 | Batch 0000/0503 | Loss: 0.3354
Epoch: 005/200 | Batch 0050/0503 | Loss: 0.3252
Epoch: 005/200 | Batch 0100/0503 | Loss: 0.3505
Epoch: 005/200 | Batch 0150/0503 | Loss: 0.2310
Epoch: 005/200 | Batch 0200/0503 | Loss: 0.3045
Epoch: 005/200 | Batch 0250/0503 | Loss: 0.3023
Epoch: 005/200 | Batch 0300/0503 | Loss: 0.4042
Epoch: 005/200 | Batch 0350/0503 | Loss: 0.2740
Epoch: 005/200 | Batch 0400/0503 | Loss: 0.3971
Epoch: 005/200 | Batch 0450/0503 | Loss: 0.3350
Epoch: 005/200 | Batch 0500/0503 | Loss: 0.3639
MAE/RMSE/ACC: Current Valid: 0.80/1.17/44.23 Ep. 5 | Best Valid: 0.80/1.17/44.23 | Ep. 5
Time elapsed: 0.47 min
Epoch: 006/200 | Batch 0000/0503 | Loss: 0.1796
Epoch: 006/200 | Batch 0050/0503 | Loss: 0.2660
Epoch: 006/200 | Batch 0100/0503 | Loss: 0.2199
Epoch: 006/200 | Batch 0150/0503 | Loss: 0.2324
Epoch: 006/200 | Batch 0200/0503 | Loss: 0.3873
Epoch: 006/200 | Batch 0250/0503 | Loss: 0.3076
Epoch: 006/200 | Batch 0300/0503 | Loss: 0.2647
Epoch: 006/200 | Batch 0350/0503 | Loss: 0.3171
Epoch: 006/200 | Batch 0400/0503 | Loss: 0.2603
Epoch: 006/200 | Batch 0450/0503 | Loss: 0.2731
Epoch: 006/200 | Batch 0500/0503 | Loss: 0.1569
MAE/RMSE/ACC: Current Valid: 0.83/1.22/44.23 Ep. 6 | Best Valid: 0.80/1.17/44.23 | Ep. 5
Time elapsed: 0.55 min
Epoch: 007/200 | Batch 0000/0503 | Loss: 0.1960
Epoch: 007/200 | Batch 0050/0503 | Loss: 0.2690
Epoch: 007/200 | Batch 0100/0503 | Loss: 0.1844
Epoch: 007/200 | Batch 0150/0503 | Loss: 0.1495
Epoch: 007/200 | Batch 0200/0503 | Loss: 0.2133
Epoch: 007/200 | Batch 0250/0503 | Loss: 0.1082
Epoch: 007/200 | Batch 0300/0503 | Loss: 0.1671
Epoch: 007/200 | Batch 0350/0503 | Loss: 0.3635
Epoch: 007/200 | Batch 0400/0503 | Loss: 0.2747
Epoch: 007/200 | Batch 0450/0503 | Loss: 0.1467
Epoch: 007/200 | Batch 0500/0503 | Loss: 0.2124
MAE/RMSE/ACC: Current Valid: 0.85/1.25/44.23 Ep. 7 | Best Valid: 0.80/1.17/44.23 | Ep. 5
Time elapsed: 0.63 min
Epoch: 008/200 | Batch 0000/0503 | Loss: 0.1285
Epoch: 008/200 | Batch 0050/0503 | Loss: 0.1447
Epoch: 008/200 | Batch 0100/0503 | Loss: 0.1260
Epoch: 008/200 | Batch 0150/0503 | Loss: 0.1018
Epoch: 008/200 | Batch 0200/0503 | Loss: 0.0964
Epoch: 008/200 | Batch 0250/0503 | Loss: 0.2883
Epoch: 008/200 | Batch 0300/0503 | Loss: 0.1679
Epoch: 008/200 | Batch 0350/0503 | Loss: 0.1534
Epoch: 008/200 | Batch 0400/0503 | Loss: 0.2414
Epoch: 008/200 | Batch 0450/0503 | Loss: 0.0924
Epoch: 008/200 | Batch 0500/0503 | Loss: 0.2236
