This script: mlp-cross-entropy.py
PyTorch Version: 1.8.0
Random seed: 3
Learning rate: 0.0005
Epochs: 200
Batch size: 64
Output path: runs/xentr/mlp-xentr-seed3-epochs200-batchsize64-learningrate0.0005_best-rmse
Epoch: 001/200 | Batch 0000/0483 | Loss: 2.8588
Epoch: 001/200 | Batch 0050/0483 | Loss: 2.4792
Epoch: 001/200 | Batch 0100/0483 | Loss: 2.3047
Epoch: 001/200 | Batch 0150/0483 | Loss: 2.3958
Epoch: 001/200 | Batch 0200/0483 | Loss: 2.2507
Epoch: 001/200 | Batch 0250/0483 | Loss: 2.2372
Epoch: 001/200 | Batch 0300/0483 | Loss: 2.3182
Epoch: 001/200 | Batch 0350/0483 | Loss: 2.0899
Epoch: 001/200 | Batch 0400/0483 | Loss: 2.0262
Epoch: 001/200 | Batch 0450/0483 | Loss: 2.2557
MAE/RMSE/ACC: Current Valid: 1.48/2.09/26.66 Ep. 1 | Best Valid: 1.48/2.09/26.66 | Ep. 1
Time elapsed: 0.04 min
Epoch: 002/200 | Batch 0000/0483 | Loss: 2.0177
Epoch: 002/200 | Batch 0050/0483 | Loss: 1.9813
Epoch: 002/200 | Batch 0100/0483 | Loss: 1.8206
Epoch: 002/200 | Batch 0150/0483 | Loss: 1.9480
Epoch: 002/200 | Batch 0200/0483 | Loss: 1.8872
Epoch: 002/200 | Batch 0250/0483 | Loss: 2.0108
Epoch: 002/200 | Batch 0300/0483 | Loss: 1.9581
Epoch: 002/200 | Batch 0350/0483 | Loss: 1.8214
Epoch: 002/200 | Batch 0400/0483 | Loss: 1.9424
Epoch: 002/200 | Batch 0450/0483 | Loss: 2.0206
MAE/RMSE/ACC: Current Valid: 1.14/1.67/33.35 Ep. 2 | Best Valid: 1.14/1.67/33.35 | Ep. 2
Time elapsed: 0.09 min
Epoch: 003/200 | Batch 0000/0483 | Loss: 1.7457
Epoch: 003/200 | Batch 0050/0483 | Loss: 1.8155
Epoch: 003/200 | Batch 0100/0483 | Loss: 1.7273
Epoch: 003/200 | Batch 0150/0483 | Loss: 1.8010
Epoch: 003/200 | Batch 0200/0483 | Loss: 1.8849
Epoch: 003/200 | Batch 0250/0483 | Loss: 1.8407
Epoch: 003/200 | Batch 0300/0483 | Loss: 1.9732
Epoch: 003/200 | Batch 0350/0483 | Loss: 1.7473
Epoch: 003/200 | Batch 0400/0483 | Loss: 1.8607
Epoch: 003/200 | Batch 0450/0483 | Loss: 1.8868
MAE/RMSE/ACC: Current Valid: 1.00/1.48/37.35 Ep. 3 | Best Valid: 1.00/1.48/37.35 | Ep. 3
Time elapsed: 0.13 min
Epoch: 004/200 | Batch 0000/0483 | Loss: 1.8457
Epoch: 004/200 | Batch 0050/0483 | Loss: 1.7556
Epoch: 004/200 | Batch 0100/0483 | Loss: 1.6266
Epoch: 004/200 | Batch 0150/0483 | Loss: 1.7265
Epoch: 004/200 | Batch 0200/0483 | Loss: 1.7226
Epoch: 004/200 | Batch 0250/0483 | Loss: 1.8320
Epoch: 004/200 | Batch 0300/0483 | Loss: 1.8901
Epoch: 004/200 | Batch 0350/0483 | Loss: 1.6119
Epoch: 004/200 | Batch 0400/0483 | Loss: 1.6799
Epoch: 004/200 | Batch 0450/0483 | Loss: 1.8912
MAE/RMSE/ACC: Current Valid: 0.96/1.41/37.90 Ep. 4 | Best Valid: 0.96/1.41/37.90 | Ep. 4
Time elapsed: 0.17 min
Epoch: 005/200 | Batch 0000/0483 | Loss: 1.6878
