This script: resnet34_conditional-v3.py
PyTorch Version: 1.8.1
CUDA device: cuda:2
CUDA version: 11.1
Random seed: 1
Learning rate: 0.0005
Epochs: 50
Batch size: 16
Output path: runs/morph2-balanced/resnet34_conditional-v3-imp0-seed1-epochs50-batchsize16_best-rmse
Epoch: 001/050 | Batch 0000/1289 | Loss: 0.7594
Epoch: 001/050 | Batch 0050/1289 | Loss: 0.2046
Epoch: 001/050 | Batch 0100/1289 | Loss: 0.1905
Epoch: 001/050 | Batch 0150/1289 | Loss: 0.2417
Epoch: 001/050 | Batch 0200/1289 | Loss: 0.1615
Epoch: 001/050 | Batch 0250/1289 | Loss: 0.1696
Epoch: 001/050 | Batch 0300/1289 | Loss: 0.1643
Epoch: 001/050 | Batch 0350/1289 | Loss: 0.1967
Epoch: 001/050 | Batch 0400/1289 | Loss: 0.1780
Epoch: 001/050 | Batch 0450/1289 | Loss: 0.1512
Epoch: 001/050 | Batch 0500/1289 | Loss: 0.2135
Epoch: 001/050 | Batch 0550/1289 | Loss: 0.2479
Epoch: 001/050 | Batch 0600/1289 | Loss: 0.1692
Epoch: 001/050 | Batch 0650/1289 | Loss: 0.2063
Epoch: 001/050 | Batch 0700/1289 | Loss: 0.1911
Epoch: 001/050 | Batch 0750/1289 | Loss: 0.1680
Epoch: 001/050 | Batch 0800/1289 | Loss: 0.2149
Epoch: 001/050 | Batch 0850/1289 | Loss: 0.1904
Epoch: 001/050 | Batch 0900/1289 | Loss: 0.2726
Epoch: 001/050 | Batch 0950/1289 | Loss: 0.1611
Epoch: 001/050 | Batch 1000/1289 | Loss: 0.2189
Epoch: 001/050 | Batch 1050/1289 | Loss: 0.1802
Epoch: 001/050 | Batch 1100/1289 | Loss: 0.2105
Epoch: 001/050 | Batch 1150/1289 | Loss: 0.3464
Epoch: 001/050 | Batch 1200/1289 | Loss: 0.1444
Epoch: 001/050 | Batch 1250/1289 | Loss: 0.1709
MAE/RMSE/ACC: Current Valid: 6.80/8.59/5.33 Ep. 1 | Best Valid: 6.80/8.59/5.33 | Ep. 1
Time elapsed: 2.18 min
Epoch: 002/050 | Batch 0000/1289 | Loss: 0.2003
Epoch: 002/050 | Batch 0050/1289 | Loss: 0.1907
Epoch: 002/050 | Batch 0100/1289 | Loss: 0.1952
Epoch: 002/050 | Batch 0150/1289 | Loss: 0.1699
Epoch: 002/050 | Batch 0200/1289 | Loss: 0.1619
Epoch: 002/050 | Batch 0250/1289 | Loss: 0.1663
Epoch: 002/050 | Batch 0300/1289 | Loss: 0.2149
Epoch: 002/050 | Batch 0350/1289 | Loss: 0.2021
Epoch: 002/050 | Batch 0400/1289 | Loss: 0.1409
Epoch: 002/050 | Batch 0450/1289 | Loss: 0.1933
Epoch: 002/050 | Batch 0500/1289 | Loss: 0.1608
Epoch: 002/050 | Batch 0550/1289 | Loss: 0.2067
Epoch: 002/050 | Batch 0600/1289 | Loss: 0.1561
Epoch: 002/050 | Batch 0650/1289 | Loss: 0.1467
Epoch: 002/050 | Batch 0700/1289 | Loss: 0.1721
Epoch: 002/050 | Batch 0750/1289 | Loss: 0.1702
Epoch: 002/050 | Batch 0800/1289 | Loss: 0.1664
Epoch: 002/050 | Batch 0850/1289 | Loss: 0.1690
Epoch: 002/050 | Batch 0900/1289 | Loss: 0.2012
Epoch: 002/050 | Batch 0950/1289 | Loss: 0.1623
Epoch: 002/050 | Batch 1000/1289 | Loss: 0.2310
Epoch: 002/050 | Batch 1050/1289 | Loss: 0.1682
Epoch: 002/050 | Batch 1100/1289 | Loss: 0.1496
Epoch: 002/050 | Batch 1150/1289 | Loss: 0.1828
Epoch: 002/050 | Batch 1200/1289 | Loss: 0.1757
Epoch: 002/050 | Batch 1250/1289 | Loss: 0.1626
