This script: resnet34_conditional-v3.py
PyTorch Version: 1.8.1
CUDA device: cuda:3
CUDA version: 11.1
Random seed: 3
Learning rate: 0.0005
Epochs: 50
Batch size: 16
Output path: runs/afad-balanced/resnet34_conditional-v3-imp0-seed3-epochs50-batchsize16_best-rmse
Epoch: 001/050 | Batch 0000/2884 | Loss: 0.6837
Epoch: 001/050 | Batch 0050/2884 | Loss: 0.4479
Epoch: 001/050 | Batch 0100/2884 | Loss: 0.4599
Epoch: 001/050 | Batch 0150/2884 | Loss: 0.4394
Epoch: 001/050 | Batch 0200/2884 | Loss: 0.4076
Epoch: 001/050 | Batch 0250/2884 | Loss: 0.4358
Epoch: 001/050 | Batch 0300/2884 | Loss: 0.2968
Epoch: 001/050 | Batch 0350/2884 | Loss: 0.3991
Epoch: 001/050 | Batch 0400/2884 | Loss: 0.4225
Epoch: 001/050 | Batch 0450/2884 | Loss: 0.3386
Epoch: 001/050 | Batch 0500/2884 | Loss: 0.3817
Epoch: 001/050 | Batch 0550/2884 | Loss: 0.3972
Epoch: 001/050 | Batch 0600/2884 | Loss: 0.4270
Epoch: 001/050 | Batch 0650/2884 | Loss: 0.3502
Epoch: 001/050 | Batch 0700/2884 | Loss: 0.4129
Epoch: 001/050 | Batch 0750/2884 | Loss: 0.3301
Epoch: 001/050 | Batch 0800/2884 | Loss: 0.3147
Epoch: 001/050 | Batch 0850/2884 | Loss: 0.3396
Epoch: 001/050 | Batch 0900/2884 | Loss: 0.3439
Epoch: 001/050 | Batch 0950/2884 | Loss: 0.4228
Epoch: 001/050 | Batch 1000/2884 | Loss: 0.3809
Epoch: 001/050 | Batch 1050/2884 | Loss: 0.3740
Epoch: 001/050 | Batch 1100/2884 | Loss: 0.4736
Epoch: 001/050 | Batch 1150/2884 | Loss: 0.3912
Epoch: 001/050 | Batch 1200/2884 | Loss: 0.3807
Epoch: 001/050 | Batch 1250/2884 | Loss: 0.4492
Epoch: 001/050 | Batch 1300/2884 | Loss: 0.3659
Epoch: 001/050 | Batch 1350/2884 | Loss: 0.3188
Epoch: 001/050 | Batch 1400/2884 | Loss: 0.4413
Epoch: 001/050 | Batch 1450/2884 | Loss: 0.2852
Epoch: 001/050 | Batch 1500/2884 | Loss: 0.3754
Epoch: 001/050 | Batch 1550/2884 | Loss: 0.4799
Epoch: 001/050 | Batch 1600/2884 | Loss: 0.3048
Epoch: 001/050 | Batch 1650/2884 | Loss: 0.4006
Epoch: 001/050 | Batch 1700/2884 | Loss: 0.3507
Epoch: 001/050 | Batch 1750/2884 | Loss: 0.3024
Epoch: 001/050 | Batch 1800/2884 | Loss: 0.3414
Epoch: 001/050 | Batch 1850/2884 | Loss: 0.4072
Epoch: 001/050 | Batch 1900/2884 | Loss: 0.3805
Epoch: 001/050 | Batch 1950/2884 | Loss: 0.3503
Epoch: 001/050 | Batch 2000/2884 | Loss: 0.4341
Epoch: 001/050 | Batch 2050/2884 | Loss: 0.3895
Epoch: 001/050 | Batch 2100/2884 | Loss: 0.3213
Epoch: 001/050 | Batch 2150/2884 | Loss: 0.3651
Epoch: 001/050 | Batch 2200/2884 | Loss: 0.3678
Epoch: 001/050 | Batch 2250/2884 | Loss: 0.3962
Epoch: 001/050 | Batch 2300/2884 | Loss: 0.3366
Epoch: 001/050 | Batch 2350/2884 | Loss: 0.4447
Epoch: 001/050 | Batch 2400/2884 | Loss: 0.2982
Epoch: 001/050 | Batch 2450/2884 | Loss: 0.3179
Epoch: 001/050 | Batch 2500/2884 | Loss: 0.4081
Epoch: 001/050 | Batch 2550/2884 | Loss: 0.3239
Epoch: 001/050 | Batch 2600/2884 | Loss: 0.3296
Epoch: 001/050 | Batch 2650/2884 | Loss: 0.3587
Epoch: 001/050 | Batch 2700/2884 | Loss: 0.3153
Epoch: 001/050 | Batch 2750/2884 | Loss: 0.4328
Epoch: 001/050 | Batch 2800/2884 | Loss: 0.3614
Epoch: 001/050 | Batch 2850/2884 | Loss: 0.3544
MAE/RMSE/ACC: Current Valid: 3.07/3.72/9.09 Ep. 1 | Best Valid: 3.07/3.72/9.09 | Ep. 1
Time elapsed: 3.64 min
Epoch: 002/050 | Batch 0000/2884 | Loss: 0.3588
