This script: mlp-coral.py
PyTorch Version: 1.8.0
Random seed: 3
Learning rate: 0.0005
Epochs: 200
Batch size: 64
Output path: runs/coral/mlp-coral-seed3-epochs200-batchsize64-learningrate0.0005_best-rmse
Epoch: 001/200 | Batch 0000/0483 | Loss: 11.3754
Epoch: 001/200 | Batch 0050/0483 | Loss: 8.2901
Epoch: 001/200 | Batch 0100/0483 | Loss: 7.6188
Epoch: 001/200 | Batch 0150/0483 | Loss: 7.6295
Epoch: 001/200 | Batch 0200/0483 | Loss: 7.2997
Epoch: 001/200 | Batch 0250/0483 | Loss: 7.5499
Epoch: 001/200 | Batch 0300/0483 | Loss: 7.2473
Epoch: 001/200 | Batch 0350/0483 | Loss: 6.9379
Epoch: 001/200 | Batch 0400/0483 | Loss: 7.1268
Epoch: 001/200 | Batch 0450/0483 | Loss: 7.0278
MAE/RMSE/ACC: Current Valid: 3.12/3.92/14.25 Ep. 1 | Best Valid: 3.12/3.92/14.25 | Ep. 1
Time elapsed: 0.05 min
Epoch: 002/200 | Batch 0000/0483 | Loss: 6.9489
Epoch: 002/200 | Batch 0050/0483 | Loss: 7.1478
Epoch: 002/200 | Batch 0100/0483 | Loss: 6.6085
Epoch: 002/200 | Batch 0150/0483 | Loss: 6.6117
Epoch: 002/200 | Batch 0200/0483 | Loss: 6.5930
Epoch: 002/200 | Batch 0250/0483 | Loss: 6.6509
Epoch: 002/200 | Batch 0300/0483 | Loss: 6.5184
Epoch: 002/200 | Batch 0350/0483 | Loss: 6.3458
Epoch: 002/200 | Batch 0400/0483 | Loss: 6.3546
Epoch: 002/200 | Batch 0450/0483 | Loss: 6.3970
MAE/RMSE/ACC: Current Valid: 2.55/3.28/17.32 Ep. 2 | Best Valid: 2.55/3.28/17.32 | Ep. 2
Time elapsed: 0.10 min
Epoch: 003/200 | Batch 0000/0483 | Loss: 6.3242
Epoch: 003/200 | Batch 0050/0483 | Loss: 6.1963
Epoch: 003/200 | Batch 0100/0483 | Loss: 6.1137
Epoch: 003/200 | Batch 0150/0483 | Loss: 5.9547
Epoch: 003/200 | Batch 0200/0483 | Loss: 6.0928
Epoch: 003/200 | Batch 0250/0483 | Loss: 5.9814
Epoch: 003/200 | Batch 0300/0483 | Loss: 5.9705
Epoch: 003/200 | Batch 0350/0483 | Loss: 5.8017
Epoch: 003/200 | Batch 0400/0483 | Loss: 5.7149
Epoch: 003/200 | Batch 0450/0483 | Loss: 5.9288
MAE/RMSE/ACC: Current Valid: 2.18/2.84/19.23 Ep. 3 | Best Valid: 2.18/2.84/19.23 | Ep. 3
Time elapsed: 0.16 min
Epoch: 004/200 | Batch 0000/0483 | Loss: 5.8913
Epoch: 004/200 | Batch 0050/0483 | Loss: 5.8025
Epoch: 004/200 | Batch 0100/0483 | Loss: 5.5450
Epoch: 004/200 | Batch 0150/0483 | Loss: 5.5676
Epoch: 004/200 | Batch 0200/0483 | Loss: 5.6391
Epoch: 004/200 | Batch 0250/0483 | Loss: 5.5839
Epoch: 004/200 | Batch 0300/0483 | Loss: 5.5099
Epoch: 004/200 | Batch 0350/0483 | Loss: 5.2878
Epoch: 004/200 | Batch 0400/0483 | Loss: 5.4721
Epoch: 004/200 | Batch 0450/0483 | Loss: 5.4607
MAE/RMSE/ACC: Current Valid: 1.91/2.51/21.38 Ep. 4 | Best Valid: 1.91/2.51/21.38 | Ep. 4
Time elapsed: 0.21 min
Epoch: 005/200 | Batch 0000/0483 | Loss: 5.3954
Epoch: 005/200 | Batch 0050/0483 | Loss: 5.3735
Epoch: 005/200 | Batch 0100/0483 | Loss: 5.2089
Epoch: 005/200 | Batch 0150/0483 | Loss: 5.1503
Epoch: 005/200 | Batch 0200/0483 | Loss: 5.2490
Epoch: 005/200 | Batch 0250/0483 | Loss: 5.2896
Epoch: 005/200 | Batch 0300/0483 | Loss: 5.1866
Epoch: 005/200 | Batch 0350/0483 | Loss: 5.1172
Epoch: 005/200 | Batch 0400/0483 | Loss: 5.1407
Epoch: 005/200 | Batch 0450/0483 | Loss: 5.3467
MAE/RMSE/ACC: Current Valid: 1.75/2.31/23.03 Ep. 5 | Best Valid: 1.75/2.31/23.03 | Ep. 5
Time elapsed: 0.26 min
Epoch: 006/200 | Batch 0000/0483 | Loss: 5.1774
Epoch: 006/200 | Batch 0050/0483 | Loss: 5.1205
Epoch: 006/200 | Batch 0100/0483 | Loss: 4.8686
Epoch: 006/200 | Batch 0150/0483 | Loss: 4.8876
Epoch: 006/200 | Batch 0200/0483 | Loss: 5.0353
Epoch: 006/200 | Batch 0250/0483 | Loss: 4.9699
Epoch: 006/200 | Batch 0300/0483 | Loss: 4.8094
Epoch: 006/200 | Batch 0350/0483 | Loss: 4.6741
Epoch: 006/200 | Batch 0400/0483 | Loss: 4.8598
Epoch: 006/200 | Batch 0450/0483 | Loss: 4.8368
MAE/RMSE/ACC: Current Valid: 1.56/2.08/24.63 Ep. 6 | Best Valid: 1.56/2.08/24.63 | Ep. 6
Time elapsed: 0.32 min
Epoch: 007/200 | Batch 0000/0483 | Loss: 4.7312
Epoch: 007/200 | Batch 0050/0483 | Loss: 4.7628
Epoch: 007/200 | Batch 0100/0483 | Loss: 4.6832
Epoch: 007/200 | Batch 0150/0483 | Loss: 4.7686
Epoch: 007/200 | Batch 0200/0483 | Loss: 4.6552
Epoch: 007/200 | Batch 0250/0483 | Loss: 4.7489
Epoch: 007/200 | Batch 0300/0483 | Loss: 4.7278
Epoch: 007/200 | Batch 0350/0483 | Loss: 4.5476
Epoch: 007/200 | Batch 0400/0483 | Loss: 4.5337
Epoch: 007/200 | Batch 0450/0483 | Loss: 4.6779
MAE/RMSE/ACC: Current Valid: 1.44/1.93/26.23 Ep. 7 | Best Valid: 1.44/1.93/26.23 | Ep. 7
Time elapsed: 0.37 min
Epoch: 008/200 | Batch 0000/0483 | Loss: 4.4590
Epoch: 008/200 | Batch 0050/0483 | Loss: 4.5140
Epoch: 008/200 | Batch 0100/0483 | Loss: 4.4343
Epoch: 008/200 | Batch 0150/0483 | Loss: 4.4929
Epoch: 008/200 | Batch 0200/0483 | Loss: 4.5008
Epoch: 008/200 | Batch 0250/0483 | Loss: 4.3342
Epoch: 008/200 | Batch 0300/0483 | Loss: 4.4155
Epoch: 008/200 | Batch 0350/0483 | Loss: 4.3994
Epoch: 008/200 | Batch 0400/0483 | Loss: 4.5441
Epoch: 008/200 | Batch 0450/0483 | Loss: 4.5324
MAE/RMSE/ACC: Current Valid: 1.35/1.80/27.21 Ep. 8 | Best Valid: 1.35/1.80/27.21 | Ep. 8
Time elapsed: 0.42 min
Epoch: 009/200 | Batch 0000/0483 | Loss: 4.3479
Epoch: 009/200 | Batch 0050/0483 | Loss: 4.3527
Epoch: 009/200 | Batch 0100/0483 | Loss: 4.2645
Epoch: 009/200 | Batch 0150/0483 | Loss: 4.3068
Epoch: 009/200 | Batch 0200/0483 | Loss: 4.2616
Epoch: 009/200 | Batch 0250/0483 | Loss: 4.2791
Epoch: 009/200 | Batch 0300/0483 | Loss: 4.2001
Epoch: 009/200 | Batch 0350/0483 | Loss: 4.1603
Epoch: 009/200 | Batch 0400/0483 | Loss: 4.2001
Epoch: 009/200 | Batch 0450/0483 | Loss: 4.2344
MAE/RMSE/ACC: Current Valid: 1.24/1.66/28.93 Ep. 9 | Best Valid: 1.24/1.66/28.93 | Ep. 9
Time elapsed: 0.47 min
Epoch: 010/200 | Batch 0000/0483 | Loss: 4.1607
Epoch: 010/200 | Batch 0050/0483 | Loss: 4.1035
Epoch: 010/200 | Batch 0100/0483 | Loss: 4.0455
Epoch: 010/200 | Batch 0150/0483 | Loss: 4.2129
Epoch: 010/200 | Batch 0200/0483 | Loss: 4.1888
Epoch: 010/200 | Batch 0250/0483 | Loss: 4.2689
Epoch: 010/200 | Batch 0300/0483 | Loss: 3.9938
Epoch: 010/200 | Batch 0350/0483 | Loss: 3.9594
Epoch: 010/200 | Batch 0400/0483 | Loss: 4.1047
Epoch: 010/200 | Batch 0450/0483 | Loss: 4.1251
MAE/RMSE/ACC: Current Valid: 1.17/1.57/30.84 Ep. 10 | Best Valid: 1.17/1.57/30.84 | Ep. 10
Time elapsed: 0.51 min
Epoch: 011/200 | Batch 0000/0483 | Loss: 4.2136
Epoch: 011/200 | Batch 0050/0483 | Loss: 3.9563
Epoch: 011/200 | Batch 0100/0483 | Loss: 4.0263
Epoch: 011/200 | Batch 0150/0483 | Loss: 4.0788
Epoch: 011/200 | Batch 0200/0483 | Loss: 4.1116
Epoch: 011/200 | Batch 0250/0483 | Loss: 4.0247
Epoch: 011/200 | Batch 0300/0483 | Loss: 3.9281
Epoch: 011/200 | Batch 0350/0483 | Loss: 3.9668
Epoch: 011/200 | Batch 0400/0483 | Loss: 3.9548
Epoch: 011/200 | Batch 0450/0483 | Loss: 4.0737
MAE/RMSE/ACC: Current Valid: 1.13/1.52/31.14 Ep. 11 | Best Valid: 1.13/1.52/31.14 | Ep. 11
Time elapsed: 0.56 min
Epoch: 012/200 | Batch 0000/0483 | Loss: 4.0524
Epoch: 012/200 | Batch 0050/0483 | Loss: 3.8843
Epoch: 012/200 | Batch 0100/0483 | Loss: 3.8906
Epoch: 012/200 | Batch 0150/0483 | Loss: 4.0112
Epoch: 012/200 | Batch 0200/0483 | Loss: 3.8397
Epoch: 012/200 | Batch 0250/0483 | Loss: 3.8761
Epoch: 012/200 | Batch 0300/0483 | Loss: 3.9070
Epoch: 012/200 | Batch 0350/0483 | Loss: 3.8302
Epoch: 012/200 | Batch 0400/0483 | Loss: 3.8417
Epoch: 012/200 | Batch 0450/0483 | Loss: 4.0123
MAE/RMSE/ACC: Current Valid: 1.11/1.48/30.71 Ep. 12 | Best Valid: 1.11/1.48/30.71 | Ep. 12
Time elapsed: 0.61 min
Epoch: 013/200 | Batch 0000/0483 | Loss: 3.7878
