This script: mlp-cross-entropy.py
PyTorch Version: 1.8.0
Random seed: 0
Learning rate: 0.0005
Epochs: 200
Batch size: 64
Output path: runs/xentr/mlp-xentr-seed0-epochs200-batchsize64-learningrate0.0005_best-rmse
Epoch: 001/200 | Batch 0000/0483 | Loss: 2.8979
Epoch: 001/200 | Batch 0050/0483 | Loss: 2.4584
Epoch: 001/200 | Batch 0100/0483 | Loss: 2.2930
Epoch: 001/200 | Batch 0150/0483 | Loss: 2.2823
Epoch: 001/200 | Batch 0200/0483 | Loss: 2.1633
Epoch: 001/200 | Batch 0250/0483 | Loss: 2.3064
Epoch: 001/200 | Batch 0300/0483 | Loss: 2.1163
Epoch: 001/200 | Batch 0350/0483 | Loss: 1.9817
Epoch: 001/200 | Batch 0400/0483 | Loss: 2.1489
Epoch: 001/200 | Batch 0450/0483 | Loss: 2.0879
MAE/RMSE/ACC: Current Valid: 1.39/1.99/29.05 Ep. 1 | Best Valid: 1.39/1.99/29.05 | Ep. 1
Time elapsed: 0.04 min
Epoch: 002/200 | Batch 0000/0483 | Loss: 2.0475
Epoch: 002/200 | Batch 0050/0483 | Loss: 2.0125
Epoch: 002/200 | Batch 0100/0483 | Loss: 1.9217
Epoch: 002/200 | Batch 0150/0483 | Loss: 1.9143
Epoch: 002/200 | Batch 0200/0483 | Loss: 1.9666
Epoch: 002/200 | Batch 0250/0483 | Loss: 2.0371
Epoch: 002/200 | Batch 0300/0483 | Loss: 1.9445
Epoch: 002/200 | Batch 0350/0483 | Loss: 1.8003
Epoch: 002/200 | Batch 0400/0483 | Loss: 1.8941
Epoch: 002/200 | Batch 0450/0483 | Loss: 2.0038
MAE/RMSE/ACC: Current Valid: 1.11/1.64/34.34 Ep. 2 | Best Valid: 1.11/1.64/34.34 | Ep. 2
Time elapsed: 0.09 min
Epoch: 003/200 | Batch 0000/0483 | Loss: 1.8964
Epoch: 003/200 | Batch 0050/0483 | Loss: 1.7331
Epoch: 003/200 | Batch 0100/0483 | Loss: 1.7340
Epoch: 003/200 | Batch 0150/0483 | Loss: 1.7393
Epoch: 003/200 | Batch 0200/0483 | Loss: 1.7495
Epoch: 003/200 | Batch 0250/0483 | Loss: 1.8820
Epoch: 003/200 | Batch 0300/0483 | Loss: 1.8623
Epoch: 003/200 | Batch 0350/0483 | Loss: 1.7754
Epoch: 003/200 | Batch 0400/0483 | Loss: 1.8132
Epoch: 003/200 | Batch 0450/0483 | Loss: 1.8120
MAE/RMSE/ACC: Current Valid: 1.05/1.54/36.12 Ep. 3 | Best Valid: 1.05/1.54/36.12 | Ep. 3
Time elapsed: 0.13 min
Epoch: 004/200 | Batch 0000/0483 | Loss: 1.7041
Epoch: 004/200 | Batch 0050/0483 | Loss: 1.6874
Epoch: 004/200 | Batch 0100/0483 | Loss: 1.7201
Epoch: 004/200 | Batch 0150/0483 | Loss: 1.7132
Epoch: 004/200 | Batch 0200/0483 | Loss: 1.7987
Epoch: 004/200 | Batch 0250/0483 | Loss: 1.7977
Epoch: 004/200 | Batch 0300/0483 | Loss: 1.7562
Epoch: 004/200 | Batch 0350/0483 | Loss: 1.6226
Epoch: 004/200 | Batch 0400/0483 | Loss: 1.6767
Epoch: 004/200 | Batch 0450/0483 | Loss: 1.7775
MAE/RMSE/ACC: Current Valid: 0.94/1.37/37.71 Ep. 4 | Best Valid: 0.94/1.37/37.71 | Ep. 4
Time elapsed: 0.18 min
Epoch: 005/200 | Batch 0000/0483 | Loss: 1.6488
Epoch: 005/200 | Batch 0050/0483 | Loss: 1.6054
Epoch: 005/200 | Batch 0100/0483 | Loss: 1.5340
Epoch: 005/200 | Batch 0150/0483 | Loss: 1.7134
Epoch: 005/200 | Batch 0200/0483 | Loss: 1.7758
Epoch: 005/200 | Batch 0250/0483 | Loss: 1.6699
Epoch: 005/200 | Batch 0300/0483 | Loss: 1.6669
Epoch: 005/200 | Batch 0350/0483 | Loss: 1.6387
Epoch: 005/200 | Batch 0400/0483 | Loss: 1.6393
Epoch: 005/200 | Batch 0450/0483 | Loss: 1.7847
MAE/RMSE/ACC: Current Valid: 0.91/1.31/38.33 Ep. 5 | Best Valid: 0.91/1.31/38.33 | Ep. 5
Time elapsed: 0.23 min
Epoch: 006/200 | Batch 0000/0483 | Loss: 1.7897
Epoch: 006/200 | Batch 0050/0483 | Loss: 1.6769
Epoch: 006/200 | Batch 0100/0483 | Loss: 1.5998
Epoch: 006/200 | Batch 0150/0483 | Loss: 1.6446
Epoch: 006/200 | Batch 0200/0483 | Loss: 1.6744
Epoch: 006/200 | Batch 0250/0483 | Loss: 1.7258
Epoch: 006/200 | Batch 0300/0483 | Loss: 1.5938
Epoch: 006/200 | Batch 0350/0483 | Loss: 1.5566
Epoch: 006/200 | Batch 0400/0483 | Loss: 1.6332
Epoch: 006/200 | Batch 0450/0483 | Loss: 1.7131
MAE/RMSE/ACC: Current Valid: 0.86/1.23/39.43 Ep. 6 | Best Valid: 0.86/1.23/39.43 | Ep. 6
Time elapsed: 0.27 min
Epoch: 007/200 | Batch 0000/0483 | Loss: 1.7330
Epoch: 007/200 | Batch 0050/0483 | Loss: 1.6556
Epoch: 007/200 | Batch 0100/0483 | Loss: 1.5270
Epoch: 007/200 | Batch 0150/0483 | Loss: 1.6026
Epoch: 007/200 | Batch 0200/0483 | Loss: 1.7115
Epoch: 007/200 | Batch 0250/0483 | Loss: 1.6096
Epoch: 007/200 | Batch 0300/0483 | Loss: 1.5928
Epoch: 007/200 | Batch 0350/0483 | Loss: 1.5653
Epoch: 007/200 | Batch 0400/0483 | Loss: 1.6139
Epoch: 007/200 | Batch 0450/0483 | Loss: 1.7534
MAE/RMSE/ACC: Current Valid: 0.85/1.21/39.50 Ep. 7 | Best Valid: 0.85/1.21/39.50 | Ep. 7
Time elapsed: 0.32 min
Epoch: 008/200 | Batch 0000/0483 | Loss: 1.6175
Epoch: 008/200 | Batch 0050/0483 | Loss: 1.5643
Epoch: 008/200 | Batch 0100/0483 | Loss: 1.5636
Epoch: 008/200 | Batch 0150/0483 | Loss: 1.7361
Epoch: 008/200 | Batch 0200/0483 | Loss: 1.6731
Epoch: 008/200 | Batch 0250/0483 | Loss: 1.7289
Epoch: 008/200 | Batch 0300/0483 | Loss: 1.6186
Epoch: 008/200 | Batch 0350/0483 | Loss: 1.5059
Epoch: 008/200 | Batch 0400/0483 | Loss: 1.5570
Epoch: 008/200 | Batch 0450/0483 | Loss: 1.6563
MAE/RMSE/ACC: Current Valid: 0.84/1.20/39.25 Ep. 8 | Best Valid: 0.84/1.20/39.25 | Ep. 8
Time elapsed: 0.36 min
Epoch: 009/200 | Batch 0000/0483 | Loss: 1.6826
Epoch: 009/200 | Batch 0050/0483 | Loss: 1.5485
Epoch: 009/200 | Batch 0100/0483 | Loss: 1.5269
Epoch: 009/200 | Batch 0150/0483 | Loss: 1.6250
Epoch: 009/200 | Batch 0200/0483 | Loss: 1.6848
Epoch: 009/200 | Batch 0250/0483 | Loss: 1.7183
Epoch: 009/200 | Batch 0300/0483 | Loss: 1.6073
Epoch: 009/200 | Batch 0350/0483 | Loss: 1.5144
Epoch: 009/200 | Batch 0400/0483 | Loss: 1.6932
Epoch: 009/200 | Batch 0450/0483 | Loss: 1.7626
MAE/RMSE/ACC: Current Valid: 0.84/1.21/39.25 Ep. 9 | Best Valid: 0.84/1.20/39.25 | Ep. 8
Time elapsed: 0.40 min
Epoch: 010/200 | Batch 0000/0483 | Loss: 1.6279
Epoch: 010/200 | Batch 0050/0483 | Loss: 1.5041
Epoch: 010/200 | Batch 0100/0483 | Loss: 1.4417
Epoch: 010/200 | Batch 0150/0483 | Loss: 1.5484
Epoch: 010/200 | Batch 0200/0483 | Loss: 1.6770
Epoch: 010/200 | Batch 0250/0483 | Loss: 1.5979
Epoch: 010/200 | Batch 0300/0483 | Loss: 1.5532
Epoch: 010/200 | Batch 0350/0483 | Loss: 1.5371
Epoch: 010/200 | Batch 0400/0483 | Loss: 1.6319
Epoch: 010/200 | Batch 0450/0483 | Loss: 1.6573
MAE/RMSE/ACC: Current Valid: 0.82/1.18/41.58 Ep. 10 | Best Valid: 0.82/1.18/41.58 | Ep. 10
Time elapsed: 0.44 min
Epoch: 011/200 | Batch 0000/0483 | Loss: 1.6305
Epoch: 011/200 | Batch 0050/0483 | Loss: 1.5621
Epoch: 011/200 | Batch 0100/0483 | Loss: 1.4801
Epoch: 011/200 | Batch 0150/0483 | Loss: 1.5759
Epoch: 011/200 | Batch 0200/0483 | Loss: 1.5985
Epoch: 011/200 | Batch 0250/0483 | Loss: 1.6763
Epoch: 011/200 | Batch 0300/0483 | Loss: 1.5612
Epoch: 011/200 | Batch 0350/0483 | Loss: 1.5678
Epoch: 011/200 | Batch 0400/0483 | Loss: 1.4801
Epoch: 011/200 | Batch 0450/0483 | Loss: 1.6658
MAE/RMSE/ACC: Current Valid: 0.81/1.19/41.58 Ep. 11 | Best Valid: 0.82/1.18/41.58 | Ep. 10
Time elapsed: 0.49 min
Epoch: 012/200 | Batch 0000/0483 | Loss: 1.5903
Epoch: 012/200 | Batch 0050/0483 | Loss: 1.5519
Epoch: 012/200 | Batch 0100/0483 | Loss: 1.5104
Epoch: 012/200 | Batch 0150/0483 | Loss: 1.4893
Epoch: 012/200 | Batch 0200/0483 | Loss: 1.5458
Epoch: 012/200 | Batch 0250/0483 | Loss: 1.6289
Epoch: 012/200 | Batch 0300/0483 | Loss: 1.5380
Epoch: 012/200 | Batch 0350/0483 | Loss: 1.5679
Epoch: 012/200 | Batch 0400/0483 | Loss: 1.5142
Epoch: 012/200 | Batch 0450/0483 | Loss: 1.6275
MAE/RMSE/ACC: Current Valid: 0.82/1.17/40.36 Ep. 12 | Best Valid: 0.82/1.17/40.36 | Ep. 12
Time elapsed: 0.53 min
Epoch: 013/200 | Batch 0000/0483 | Loss: 1.5773
Epoch: 013/200 | Batch 0050/0483 | Loss: 1.4369
Epoch: 013/200 | Batch 0100/0483 | Loss: 1.3956
Epoch: 013/200 | Batch 0150/0483 | Loss: 1.5605
Epoch: 013/200 | Batch 0200/0483 | Loss: 1.7462
Epoch: 013/200 | Batch 0250/0483 | Loss: 1.6658
Epoch: 013/200 | Batch 0300/0483 | Loss: 1.5954
Epoch: 013/200 | Batch 0350/0483 | Loss: 1.5902
Epoch: 013/200 | Batch 0400/0483 | Loss: 1.5853
Epoch: 013/200 | Batch 0450/0483 | Loss: 1.6519
MAE/RMSE/ACC: Current Valid: 0.80/1.15/40.91 Ep. 13 | Best Valid: 0.80/1.15/40.91 | Ep. 13
Time elapsed: 0.57 min
Epoch: 014/200 | Batch 0000/0483 | Loss: 1.5091
Epoch: 014/200 | Batch 0050/0483 | Loss: 1.4697
Epoch: 014/200 | Batch 0100/0483 | Loss: 1.4490
Epoch: 014/200 | Batch 0150/0483 | Loss: 1.6382
Epoch: 014/200 | Batch 0200/0483 | Loss: 1.7135
Epoch: 014/200 | Batch 0250/0483 | Loss: 1.6198
Epoch: 014/200 | Batch 0300/0483 | Loss: 1.5996
Epoch: 014/200 | Batch 0350/0483 | Loss: 1.4865
Epoch: 014/200 | Batch 0400/0483 | Loss: 1.5743
Epoch: 014/200 | Batch 0450/0483 | Loss: 1.5469
MAE/RMSE/ACC: Current Valid: 0.80/1.16/40.91 Ep. 14 | Best Valid: 0.80/1.15/40.91 | Ep. 13
Time elapsed: 0.61 min
Epoch: 015/200 | Batch 0000/0483 | Loss: 1.4844
Epoch: 015/200 | Batch 0050/0483 | Loss: 1.5863
