This script: mlp-coral.py
PyTorch Version: 1.8.0
Random seed: 0
Learning rate: 0.0005
Epochs: 200
Batch size: 64
Output path: runs/coral/mlp-coral-seed0-epochs200-batchsize64-learningrate0.0005_best-rmse
Epoch: 001/200 | Batch 0000/0483 | Loss: 10.0275
Epoch: 001/200 | Batch 0050/0483 | Loss: 8.0972
Epoch: 001/200 | Batch 0100/0483 | Loss: 7.8793
Epoch: 001/200 | Batch 0150/0483 | Loss: 7.5808
Epoch: 001/200 | Batch 0200/0483 | Loss: 7.3444
Epoch: 001/200 | Batch 0250/0483 | Loss: 7.7600
Epoch: 001/200 | Batch 0300/0483 | Loss: 7.2708
Epoch: 001/200 | Batch 0350/0483 | Loss: 6.9148
Epoch: 001/200 | Batch 0400/0483 | Loss: 7.1213
Epoch: 001/200 | Batch 0450/0483 | Loss: 7.1514
MAE/RMSE/ACC: Current Valid: 3.13/3.94/14.31 Ep. 1 | Best Valid: 3.13/3.94/14.31 | Ep. 1
Time elapsed: 0.05 min
Epoch: 002/200 | Batch 0000/0483 | Loss: 7.1788
Epoch: 002/200 | Batch 0050/0483 | Loss: 6.7465
Epoch: 002/200 | Batch 0100/0483 | Loss: 6.6515
Epoch: 002/200 | Batch 0150/0483 | Loss: 6.6442
Epoch: 002/200 | Batch 0200/0483 | Loss: 6.5541
Epoch: 002/200 | Batch 0250/0483 | Loss: 6.6200
Epoch: 002/200 | Batch 0300/0483 | Loss: 6.4957
Epoch: 002/200 | Batch 0350/0483 | Loss: 6.2955
Epoch: 002/200 | Batch 0400/0483 | Loss: 6.4267
Epoch: 002/200 | Batch 0450/0483 | Loss: 6.4112
MAE/RMSE/ACC: Current Valid: 2.57/3.29/17.08 Ep. 2 | Best Valid: 2.57/3.29/17.08 | Ep. 2
Time elapsed: 0.11 min
Epoch: 003/200 | Batch 0000/0483 | Loss: 6.3703
Epoch: 003/200 | Batch 0050/0483 | Loss: 6.1509
Epoch: 003/200 | Batch 0100/0483 | Loss: 6.0924
Epoch: 003/200 | Batch 0150/0483 | Loss: 6.0092
Epoch: 003/200 | Batch 0200/0483 | Loss: 6.1460
Epoch: 003/200 | Batch 0250/0483 | Loss: 5.9586
